城名,URL
長楽寺,https://gosenzo.net/yamajiro/2023/01/09/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%95%b7%e6%a5%bd%e5%af%ba%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8d%97%e5%8c%ba%e9%95%b7%e6%a5%bd%e5%af%ba%e3%80%91%e6%ad%a6/
尾首城,https://gosenzo.net/yamajiro/2023/02/18/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b0%be%e9%a6%96%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8d%97%e5%8c%ba%e7%a5%87%e5%9c%92%e3%80%91/
尾越城,https://gosenzo.net/yamajiro/2023/02/19/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b0%be%e8%b6%8a%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8d%97%e5%8c%ba%e7%9b%b8%e7%94%b0%e3%80%91/
国重城,https://gosenzo.net/yamajiro/2023/02/19/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%9b%bd%e9%87%8d%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8d%97%e5%8c%ba%e4%bc%b4%e6%9d%b1%e3%80%91/
岸城,https://gosenzo.net/yamajiro/2023/02/19/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b2%b8%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8d%97%e5%8c%ba%e6%b2%bc%e7%94%b0%e7%94%ba%e5%a4%a7%e5%a1%9a%e3%80%91/
西城,https://gosenzo.net/yamajiro/2023/02/19/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%a5%bf%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8d%97%e5%8c%ba%e6%b2%bc%e7%94%b0%e7%94%ba%e3%80%91/
三角城,https://gosenzo.net/yamajiro/2023/03/14/%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%90%e5%b7%9d%e8%a7%92%e5%9f%8e%e3%80%91%e5%ba%83%e5%b3%b6%e5%b8%82%e4%bd%90%e4%bc%af%e5%8c%ba%e6%b9%af%e6%9d%a5%e7%94%ba%e5%a4%a7%e5%ad%97%e7%99%bd%e7%a0%82/
院内城,https://gosenzo.net/yamajiro/2023/03/14/%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%90%e9%99%a2%e5%86%85%e5%9f%8e%e3%80%91%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e6%b7%b1%e5%b7%9d%e7%94%ba/
楢原城,https://gosenzo.net/yamajiro/2023/03/14/%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%90%e6%a5%a2%e5%8e%9f%e5%9f%8e%e3%80%91%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e4%b8%8a%e6%b7%b1%e5%b7%9d/
亀崎城,https://gosenzo.net/yamajiro/2023/03/26/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%ba%80%e5%b4%8e%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e4%ba%80%e5%b4%8e%e3%80%91/
尾和城,https://gosenzo.net/yamajiro/2023/03/26/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b0%be%e5%92%8c%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e6%b7%b1%e5%b7%9d%e7%94%ba%e3%80%91/
天主の段,https://gosenzo.net/yamajiro/2023/04/02/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%a4%a9%e4%b8%bb%e3%81%ae%e6%ae%b5%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e7%99%bd%e6%9c%a8%e7%94%ba%e4%b8%89%e7%94%b0/
五庵城,https://gosenzo.net/yamajiro/2023/04/02/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%ba%94%e5%ba%b5%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e7%99%bd%e6%9c%a8%e7%94%ba%e4%b8%89%e7%94%b0%e3%80%91/
幟城,https://gosenzo.net/yamajiro/2024/01/07/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b9%9f%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8d%97%e5%8c%ba%e6%b2%bc%e7%94%b0%e7%94%ba%e4%bc%b4%e3%80%91/
岳城,https://gosenzo.net/yamajiro/2024/01/12/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b2%b3%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8d%97%e5%8c%ba%e6%b2%bc%e7%94%b0%e7%94%ba%e9%98%bf%e6%88%b8/
東殿山城,https://gosenzo.net/yamajiro/2024/01/12/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%9d%b1%e6%ae%bf%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%88%b4%e5%bc%b5/
久保城,https://gosenzo.net/yamajiro/2024/01/13/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b9%85%e4%bf%9d%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e5%8b%9d%e6%9c%a8%e3%80%91/
尾首城,https://gosenzo.net/yamajiro/2024/01/13/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b0%be%e9%a6%96%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e5%8b%9d%e6%9c%a8%e3%80%91/
神宮寺山城,https://gosenzo.net/yamajiro/2024/01/13/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%a5%9e%e5%ae%ae%e5%af%ba%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%bb%8a/
行者山城,https://gosenzo.net/yamajiro/2024/01/13/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%a1%8c%e8%80%85%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e8%a5%bf%e5%8c%ba%e7%94%b0%e6%96%b91%e4%b8%81%e7%9b%ae%e3%80%91/
三遍山城,https://gosenzo.net/yamajiro/2024/01/14/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%89%e9%81%8d%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e5%a4%a7%e6%9e%97/
王子城,https://gosenzo.net/yamajiro/2024/01/14/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%8e%8b%e5%ad%90%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%b8%8b%e7%94%ba%e5%b1%8b/
小田狐城,https://gosenzo.net/yamajiro/2024/01/14/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b0%8f%e7%94%b0%e7%8b%90%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%a3%e7%94%b0%e5%8d%973%e4%b8%81%e7%9b%ae/
田原城２,https://gosenzo.net/yamajiro/2024/01/14/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%94%b0%e5%8e%9f%e5%9f%8e%ef%bc%92%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e6%9d%b1%e5%8c%ba%e6%88%b8%e5%9d%82%e6%96%b0%e7%94%ba%ef%bd%9e%e6%b8%a9%e5%93%81/
屋太山城,https://gosenzo.net/yamajiro/2024/01/14/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b1%8b%e5%a4%aa%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e6%9d%b1%e5%8c%ba%e6%b8%a9%e5%93%81%e7%94%ba%e3%80%91/
熊谷氏土居屋敷跡,https://gosenzo.net/yamajiro/2024/01/14/%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%b8%89%e5%85%a5%e4%b8%80%e4%b8%81%e7%9b%ae/
妣摺城,https://gosenzo.net/yamajiro/2024/02/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%a6%a3%e6%91%ba%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e7%9f%a2%e9%87%8e%e6%9d%b14%e4%b8%81%e7%9b%ae%e3%80%91/
鳥越山城,https://gosenzo.net/yamajiro/2024/02/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%b3%a5%e8%b6%8a%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e4%b8%ad%e9%87%8e%e6%9d%b1%e3%80%91/
地蔵堂山城,https://gosenzo.net/yamajiro/2024/02/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%9c%b0%e8%94%b5%e5%a0%82%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e8%90%bd%e5%90%883%e4%b8%81%e7%9b%ae/
山手城,https://gosenzo.net/yamajiro/2024/02/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b1%b1%e6%89%8b%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e8%90%bd%e5%90%883%e4%b8%81%e7%9b%ae%e3%80%91/
諸木城,https://gosenzo.net/yamajiro/2024/02/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%ab%b8%e6%9c%a8%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e8%90%bd%e5%90%886%e4%b8%81%e7%9b%ae%e3%80%91/
深川狐ヶ城,https://gosenzo.net/yamajiro/2024/02/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%b7%b1%e5%b7%9d%e7%8b%90%e3%83%b6%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e4%ba%80%e5%b4%8e2%e4%b8%81%e7%9b%ae/
岩上城,https://gosenzo.net/yamajiro/2024/02/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b2%a9%e4%b8%8a%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e8%90%bd%e5%90%88%e5%8d%973%e4%b8%81%e7%9b%ae%e3%80%91/
掛山城,https://gosenzo.net/yamajiro/2024/02/22/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%8e%9b%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e4%b8%ad%e9%87%8e%e3%80%91/
丸山城,https://gosenzo.net/yamajiro/2024/02/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%b8%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e7%80%ac%e9%87%8e%e5%8d%97%e7%94%ba%e3%80%91/
檜木城,https://gosenzo.net/yamajiro/2024/02/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%aa%9c%e6%9c%a8%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e7%80%ac%e9%87%8e%e5%8d%97%e3%80%91/
槻木城,https://gosenzo.net/yamajiro/2024/02/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%a7%bb%e6%9c%a8%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e4%b8%8a%e7%80%ac%e9%87%8e%e3%80%91/
伊屋城,https://gosenzo.net/yamajiro/2024/02/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%bc%8a%e5%b1%8b%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e4%b8%8a%e7%80%ac%e9%87%8e%e5%8d%972%e4%b8%81%e7%9b%ae%e3%80%91/
伊屋支城,https://gosenzo.net/yamajiro/2024/02/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%bc%8a%e5%b1%8b%e6%94%af%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e4%b8%8a%e7%80%ac%e9%87%8e%e5%8d%972%e4%b8%81%e7%9b%ae/
隠居城,https://gosenzo.net/yamajiro/2024/02/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%9a%a0%e5%b1%85%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e7%80%ac%e9%87%8e1%e4%b8%81%e7%9b%ae%e3%80%91/
三ツ城,https://gosenzo.net/yamajiro/2024/02/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%89%e3%83%84%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e7%80%ac%e9%87%8e%e8%a5%bf4%e4%b8%81%e7%9b%ae%e3%80%91/
枕城,https://gosenzo.net/yamajiro/2024/02/25/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%9e%95%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e4%b8%ad%e9%87%8e%e3%80%91/
陣丸城,https://gosenzo.net/yamajiro/2024/02/25/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%99%a3%e4%b8%b8%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e8%8a%b8%e5%8c%ba%e4%b8%ad%e9%87%8e%e3%80%91/
五日市城,https://gosenzo.net/yamajiro/2024/03/17/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%ba%94%e6%97%a5%e5%b8%82%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e4%bd%90%e4%bc%af%e5%8c%ba%e4%ba%94%e6%97%a5%e5%b8%824%e4%b8%81%e7%9b%ae%e3%80%91/
鈴ヶ峰城,https://gosenzo.net/yamajiro/2024/03/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%88%b4%e3%83%b6%e5%b3%b0%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e8%a5%bf%e5%8c%ba%e9%88%b4%e3%83%b6%e5%b3%b0%ef%bd%9e%e4%bd%90%e4%bc%af%e5%8c%ba/
鬼ヵ城,https://gosenzo.net/yamajiro/2024/03/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%ac%bc%e3%83%b5%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e8%a5%bf%e5%8c%ba%e7%94%b0%e6%96%b9%ef%bd%9e%e4%bd%90%e4%bc%af%e5%8c%ba%e7%be%8e%e9%88%b4/
柚木城,https://gosenzo.net/yamajiro/2024/03/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%9f%9a%e6%9c%a8%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e8%a5%bf%e5%8c%ba%e5%b7%b1%e6%96%90%e7%94%ba%e3%80%91/
立石城,https://gosenzo.net/yamajiro/2024/03/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%ab%8b%e7%9f%b3%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e8%a5%bf%e5%8c%ba%e5%b7%b1%e6%96%90%e4%b8%8a%e3%80%91/
観音寺山城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%a6%b3%e9%9f%b3%e5%af%ba%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%b8%8b/
宇祢能城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%ae%87%e7%a5%a2%e8%83%bd%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%b8%8b%e7%94%ba/
山根城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b1%b1%e6%a0%b9%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%b8%8b%e7%94%ba%e5%b1%8b/
門田城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%96%80%e7%94%b0%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%b8%8b%e7%94%ba%e5%b1%8b/
トンガ坊城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e3%83%88%e3%83%b3%e3%82%ac%e5%9d%8a%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%b8%8b/
燧岩城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%87%a7%e5%b2%a9%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%b8%8a%e7%94%ba%e5%b1%8b/
寺山城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%af%ba%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%83%e5%b3%b6%e5%b8%82%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%8f%af%e9%83%a8%e7%94%ba%e4%b8%8a%e5%8e%9f%e3%80%91/
市場城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b8%82%e5%a0%b4%e5%9f%8e%e3%80%90%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%a3%af%e5%ae%a4%e3%80%91/
恵下城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%81%b5%e4%b8%8b%e5%9f%8e%e3%80%90%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%a3%af%e5%ae%a4%e3%80%91/
市山城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b8%82%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%88%b4%e5%bc%b5%e3%80%91/
下西山城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%8b%e8%a5%bf%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%88%b4%e5%bc%b5%e3%80%91/
上西山城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%8a%e8%a5%bf%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%88%b4%e5%bc%b5%e3%80%91/
曲山城,https://gosenzo.net/yamajiro/2024/04/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%9b%b2%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%88%b4%e5%bc%b5%e3%80%91/
国田中山城,https://gosenzo.net/yamajiro/2024/04/21/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%9b%bd%e7%94%b0%e4%b8%ad%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%88%b4%e5%bc%b5%e3%80%91/
関山城,https://gosenzo.net/yamajiro/2024/04/21/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%96%a2%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%88%b4%e5%bc%b5%e3%80%91/
金ノ口城,https://gosenzo.net/yamajiro/2024/04/21/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%87%91%e3%83%8e%e5%8f%a3%e5%9f%8e%e3%80%90%e5%ae%89%e4%bd%90%e5%8c%97%e5%8c%ba%e5%ae%89%e4%bd%90%e7%94%ba%e9%88%b4%e5%bc%b5%e3%80%91/
高山城,https://gosenzo.net/yamajiro/2021/05/16/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%ab%98%e5%b1%b1%e5%9f%8e%e3%80%90%e4%b8%89%e5%8e%9f%e5%b8%82%e6%9c%ac%e9%83%b7%e7%94%ba%e3%80%91/
新高山城,https://gosenzo.net/yamajiro/2021/05/16/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%96%b0%e9%ab%98%e5%b1%b1%e5%9f%8e%e3%80%90%e4%b8%89%e5%8e%9f%e5%b8%82%e6%9c%ac%e9%83%b7%e7%94%ba%e3%80%91/
木村城,https://gosenzo.net/yamajiro/2021/05/22/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%9c%a8%e6%9d%91%e5%9f%8e%e3%80%90%e7%ab%b9%e5%8e%9f%e5%b8%82%e6%96%b0%e5%ba%84%e7%94%ba%e3%80%91/
賀儀城,https://gosenzo.net/yamajiro/2021/05/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%b3%80%e5%84%80%e5%9f%8e%e3%80%90%e7%ab%b9%e5%8e%9f%e5%b8%82%e5%bf%a0%e6%b5%b7%e5%ba%8a%e6%b5%a6%e3%80%91/
梨羽城,https://gosenzo.net/yamajiro/2021/05/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%a2%a8%e7%be%bd%e5%9f%8e%e3%80%90%e4%b8%89%e5%8e%9f%e5%b8%82%e6%9c%ac%e9%83%b7%e7%94%ba%e4%b8%8a%e5%8c%97%e6%96%b9%e3%80%91/
三原城,https://gosenzo.net/yamajiro/2021/05/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%89%e5%8e%9f%e5%9f%8e%e3%80%90%e4%b8%89%e5%8e%9f%e5%b8%82%e9%a4%a8%e7%94%ba%e3%80%91/
桜山城,https://gosenzo.net/yamajiro/2022/07/31/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%a1%9c%e5%b1%b1%e5%9f%8e%e3%80%90%e4%b8%89%e5%8e%9f%e5%b8%82%e6%a1%9c%e5%b1%b1%e7%94%ba%e3%80%91/
頼兼城,https://gosenzo.net/yamajiro/2022/08/06/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%a0%bc%e5%85%bc%e5%9f%8e%e3%80%90%e4%b8%89%e5%8e%9f%e5%b8%82%e9%a0%bc%e5%85%bc%e7%94%ba%e3%80%91/
